id,x,y,Fecha,year,evento,detalles,causa,perjuicio,zona,links_images
185,-71.35952,-40.15519,27/02/2022,2022,caida de arbol o ramas,caida de rama,pudriccion,ninguno,centro,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/38675hcujf7n7d66lpq6gn40os/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kqrW0rQDVQk78Ajx6lHDeu1vvM_y-7bV-xK7Fi9rul71Q2AoLJy3QOCwbvThzw-zW7pE51zovgDgTAPUmL0najJsLyuzdHJKtiv8axdo_s1NC_JdIB9wAzXb_AmroW8i1wcyyi7gUaaMQulkaQpYlqbmbDQY5clPJOVP2WdDlah_A7zO2atlfWGywtrsrrMWtC?session=0&fife
186,-71.35676,-40.14899,27/02/2022,2022,caida de arbol o ramas,caida de rama,pudriccion,,Tte Coronel Perez 0,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/h4o1gskcj52hqpsv7pk23l3sro/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lmwT-ZIb3h8gdVwspKrDnOY8IzvEGmN5v5krazCV14HLw0Rn6grsswE_BzwPBaXDSq7AEqh32cPpHBDMvc_mqIj6UkI3RuoktWqc0cycJpDrdaK-qEYAiYHbFXnEZpMvw_ctlHeRfWMZzFDZ8pnaAHcrZxjdmCWd0se0KiOzkxYC6zWCbSdNJ64xMru9fJPSZw?session=0&fife
187,-71.30229,-40.12694,27/02/2022,2022,caida de arbol o ramas,caida de rama,pudricion,ninguno,callejon de gin gin,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/1icn2l0cc170s0118h1f4ii1a0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9krsskAECYGUhsFb7Ey8Y3Rgf55ivoUYDVmtiLITvyOWcsttz-42phqPpbNvpI7Y5YPtlJ4JON1nA17Z-0o-CzljtK9AfgebdVlFs4LEX3CLClSBwiRougq29fySIv49U_M_8-e0bS9CoaJfzGMccK3bTkTw4fPIIBC-2Nj_i17Khd6Ai5z3MEaXPlPBQcDI2kY?session=0&fife
188,-71.37502,-40.16716,23/02/2022,2022,accidente personas,accidente persona,desconocidas,persona lesionada,bandurrias,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/imi0ur27779jasi51e6aecqoh8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nDRf_XgCXANUcXSglUxuvOjWp5nWSXyV_LsjJvsME6zIkih2Ri-Y0PIMSPkTZrDaPmmQyiVFqbIWcI9nMO-pZJdhW1EYhNB-D95vRvLzDhyP8MPFn2ooCUCtHd67GUMivq1CYyNIKq4lqG-p3yEqXZRSbghIuiT2Oo3sosmSd3eMgb-hydUDDlPzInNOoXVM0?session=0&fife
189,-71.32822,-40.15191,21/02/2022,2022,accidente vehicular,accidente vehicular,desconocidas,persona fallecida,subida de los andes,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/d989qe8nunmu4psiv694bpg3tc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lNsy29GTfUDD40KJ0jMw7eJRDpZBDb6k6cKAivSdOgvEdxxr6l12N8Bf9OaUitPuKYvFszTONLTNpKK3dVg2TyYcIJHbMJ_8eeqdSNLdSSRg1SNEl620gXCLbB6gmCSxFDEsDHxPM6ZokJbiQWqJkW_NlNDP0gDVs1pQfJPtl9MxI5SuJHbT7UkaN5RuDqXNA?session=0&fife
190,-71.23404,-40.11974,16/02/2022,2022,incendios forestales,incendio forestal,linea electrica,10m x 20m pino y vegetacion de estepa,curva pio proto,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/9vq0e5ibs9tbbi0a36d6dikpho/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9l4ESWYA6rXIN1pbEWjE43068DG5KY4BTXLuxD4lOLsEBFVNzPvsirfhf87EuN5oXJ8upgMKmc70IcyR73zTPc61dqHFybZ_G4dbmAEe1Ac2HQSFsB2f6c8R5IMEe9yuSpvtQKYBZz_f-xCvQFVgENTTuKTYvbG9OI-xQvycrFLpxgrbJaRg_G7gYh1on2kYno?session=0&fife
191,-71.31386,-40.14584,14/03/2022,2022,incendio viviendas,incendio vivienda,desconocida,viviendas daÃƒÂ±adas,Area mixta - Chacra 4,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/m68tqbuc8g60acusr6399432vg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k6WN978jB34QlI4WxjAxPHB6tMviLWWA9IdaG8eD9DO7K0aJljQNgvUY49iSoHMYqrsePCzXLHACRQzIgUWZTBG5mHsfgJDsQMbh7QADPMclRl5J94Yx53T5tmkXVY_kGFyXvZfNhK6MGry1w81_2F-sRn1NuWLX2qS7M_0MfhIDIORyqbELQldyrMyNQdjbXC?session=0&fife
192,-71.28133,-40.13629,10/2/2022,2022,incendios forestales,principio de incendio,compost fermentado,ninguno,lindante campo alfonso,
193,-71.33899,-40.15707,5/4/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,barrio cantera,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/p3kdtc0ru96kr9bccefsr9uirs/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mGEv0yrzhBsFJlN8F8ehIwuZcdn0exqZihbrmiQq02mYh3g1-aOOiin7IL_h_k_3FYUBieA0wFPvHCHjUTX1mAnnhrPInRr5HX--2O_DmXXQuBbM-Nqwo4urVuTeWzH9fKkCcacIGwJ6B6b-s_YJB5GJIjQzsStA4NkIASbZbWSUmQ2gzEbc09KqzN7nMGKd4?session=0&fife
194,-71.35931,-40.17074,6/4/2022,2022,eventos naturales,caida de rocas,desconocidas,ninguno,ruta 40,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/sa8rii9c363qn8f4jvaf4ht4b4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9moB9dNdnyYIAAXd74Mje2kSRZETuYTvRvulFXcThtPzAYfcTzkxlwit2xfVlR4faxYwX3jXNUr4-adqtl1ccR3kRP0CpTJ9PMbJROkdbqIjQVoydkcvLuQAqDiwsUWFwZ5RukPsn6xmRM4pCYqA2Q-QrtbfxLMi8CYmAa8MoetAUgGmPNv2lGjRFO4Dq1OIq0?session=0&fife
195,-71.21146,-40.13233,3/4/2022,2022,caida de arbol o ramas,caida de rama,desconocidas,ninguno,chacra 32,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/mkrqf8jrre2nlav0hmgqa4qm4o/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mYfdPcOZU9VmKO0z0YArDfk1C__Qdy6sFHbKofwvaCgssH3B4EBWvk9zzrSHZ8-MvN7euI7KCQ913ifx0wfV2qgp0_oVAYfDQLHbi6_DDXnzHgTh4Jy5idYgUtScwtZTb3d36E36cFD7lcUeqhluJPWH7Jn4m0euk9M3A-VoTM-1lOZszEhXukHjl96jF8irdi?session=0&fife
196,-71.29252,-40.13972,29/03/2022,2022,caida de arbol o ramas,caida de gancho,desconocidas,ninguno,vega san martin,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/gujsdomgmq99g4uqk1o83e5lr0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lzhh-O8pqemD0u89Ngc2JVUcHACJQw565ZMmHxBGKiHsUn9NOZEMkGC8MtQIxf-MOUcwttC38dhTz24bOLCPV9so4Z0dPscYESNPimgViuWJqQIPv7jIDRAx0_AYUkkLBLlJwRRkTQlZx6E1-JcgKTI3UHhquum9mp_7FsiWUXhZPD-CdDWV8HDG0scxGQSjY?session=0&fife
197,-71.36369,-40.17447,29/03/2022,2022,eventos naturales,caida de rocas,precipitacionesÃ‚Â ,ninguno,ruta 40,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/iifc7ut2erii7pt1lgkogv1g0o/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nouESKHB7QGxo9MdIn67gkZBbxBmyF3IhrHd5OF6tILDs8__CjRJm1UqwxDOX4A06F7_DprxzaRbzZmctp58EqrRJfjkXmc-J6kS1IL1rWyEGQJIN4FAzXZF1sPWnn7UKYu77ezU5zqx1HaqT4NA7-rfyp0_s34Z_FQL216HxHjqj6drwI24Bpf9AclKTH7TdK?session=0&fife
198,-71.3612,-40.15978,19/03/2022,2022,caida de arbol o ramas,caida de gancho,pudriccion en la bifurcacion,ninguno,playa lago lacar,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/pgp67eushpt1tuumbtjpqipt78/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lGsWQmsUIrUoUrUTeS8J_Iib4-Zvu8ZY_7ulMCSd493_9AWG1xSdKTwZAueVA_5D9DSOW5mw2U1foz22v2-lMm09Jp-yOpy15y6k8732RVjxdcNBm5Jf7tziDtBbCQtOVOZyY3_tslOBajV0iN_lOsDNfoSGv0gbG61XmgbaXE_7o7VSBnK2-Nlu3S_SSJnVhP?session=0&fife
199,-71.36049,-40.16003,25/03/2022,2022,caida de arbol o ramas,caida de rama,pudriccion,ninguno,playa lago lacar,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/3uebhlshmnit9e1q7721lb9894/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nNH6E_B-3AW09HGnYzqVisV73kW7zUVVpHi3-V0dUnEU-AQ_81Oj8bfLVqt9kaeW_pio-2JID7LFTk3FJiyaSlXAI7HH7HRvnsvWHKRyYeITyxj3WTbWTCigRnVTwFVLydON8WYtjMdN5JjmVcNryFAHkCSh4MWJEa_T4L4YMO1mOuK2hzj89Nq26vcL70OFA?session=0&fife
200,-71.3575,-40.1664,5/4/2022,2022,accidente personas,rescate canino,desconocidas,ninguno,lago lacar,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/1gjru5vh958kb816gqatn40erk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k0-JcpxERr6184lZnD92jHQ8I4XQInxdSUiTbHwEvBtayeTPI9zkEljRkKmkrrsuvDGXIigK-l2ydNjJ-x5bXbHevBKFmMMIz0TH1mJVCcAQo4jlDki-g9MDvYglim0YQJkfcIG5thDPikjKk_VVNHkSZHy5yZuQE2jGkK8llaB97wGVMcR9v8kCcJNxRlwPE?session=0&fife
201,-71.35923,-40.16187,13/10/2022,2022,accidente personas,persona ahogada,ahogamiento,persona fallecida,muelle lago lacar,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/jg6fbomg9p3nrrsg8jj6oi2dlc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mwTWNHTrOngzOJZzeSWwFOe2q-IPjdnaP3jNxZ7OohJScsuxhP01moF6p_8ZpM66r9UJJScK-7f2Q-k2-ZJifp5HisTiLwFN4yzlyzXP3iWQ9ZZfb39lq9XKRGMNPZc8MTAyc_rmrfayq5sRBCjUI35ArvBppGJWqojaDQTxLuKSfI3x4nZC00C-0ZgeWkSys?session=0&fife
202,-71.33258,-40.15356,4/4/2022,2022,atropellamiento de personas,atropello a moto,desconocidas,persona lesionada,subida de los andes,
203,-71.19513,-40.12741,27/03/2022,2022,atropellamiento animales,atropello de ciervo,desconocidas,materiales,ruta 40 entrada golf,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5nnv0audf8tr9ai33jgr2vfsms/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lsynYcOVBtm9mTEFTY94wCCDvZabh1MLx_kATRTZDdcfxEd6Uy1CW2xFaQpDnpUfOurDJhaCkHta3dmTkbh9B4FtAHzmH1YB6MfKXJcPw0kyUsF-WcWrZ0tL2oJ5grPSGOmrBSl_-yWGESjVZUGjnWnOKe44iVEDcRGUQb1K5P-nWM9WUbC_OheVqAdfac3xE?session=0&fife
204,-71.44478,-40.16845,16/03/2022,2022,accidente personas,accidente kitesurf de agua,desconocidas,persona lesionada,playa pastoso lago lacar,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/s13d5bbhe7t7117alnc4i51oog/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n_Y2xknnjnxDMTNU-khwLX1tm1PJcfWEbYkk1O4RLd1C5WDx0qUQfjYploN6tteJLzktwhq42vumWKc1UXCThiUfxMWdw0z4bEiO5_g1NLSrpOSZS80PccQwUxlSrv7QUOQrbKVS0vdM7V0P2RXS-wNQmiJawtFYxoXnGDgOs2WV6K7hwQPw07793KK76qPAM?session=0&fife
205,-71.35651,-40.14942,9/3/2022,2022,atropellamiento de personas,atropello de ciclista,desconocidas,persona lesionada,calle Weber esquina Tte. Cnel. PÃƒÂ©rez,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/j3rcu659kkldcvb7qmcc441kac/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lMu75nj36Ph5J4nmlixHjc3at4uoU36hXqBupiOCEEeQqXOh6eK2HWUdw6XDHrkjXjYVy-8ovZCUpiIJUPAuuy9H2E3FA8JVkiZvrkoe3iR0c5O2reW-mWDBlWsI9Qs-NL8GlE49IzyxILzAwuPOClqORA18dIRnT1K0lL7HgGMAjA3F_faKru8P4yPDlZZVQ?session=0&fife
206,-71.27917,-40.13452,14/04/2022,2022,colision vehicular,choque vehiculos,desconocidas,materiales,ruta 40 entrada faldeos,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/btv0hlujj7mgkq86g0tijgml0s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kySyDtlvD-WPKxjwdyBZd4GjJUgu_zBbwZQhzld7LVm6Gcas-W8ZpYIj04Dx8vJt1OYlqwWRIyXK6v4WaqC8y8L-7noWhTS9FvnU4ys_jXulESC6M3OrNa8dRg_5Jjo3siq2ZVMOC3DtxqYxpsVvp_RpYyayyxmaRr1qkDQFmK_oLWZ4ONaURINqJZIWtWTYk?session=0&fife
207,-71.35987,-40.16013,15/04/2022,2022,accidente objetos materiales,caida de poste,choque con vehiculo,ninguno,costanera,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7dv253a0pqo76g6so8celltcn8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kMm_8sMz7t8_2jvCCraq_mCnX5LcipOb7EPI8k-jHzFvDPKQen_Z06Mkz-WgUIvnaxxI2_Ln61USUNvZKqD5tCYVmfDHG8_nUIuCElm7VQmsI-WYSaANzFSZ96Bz-S6Sefmlbh5tQwtpMTTfemG4iQOOuJJqfx3QEtr-XqAuj8MxvqZ_SWTmlnkCG4x-LpKQw?session=0&fife
208,-71.36317,-40.17438,11/4/2022,2022,eventos naturales,caida de rocas,desconocidas,ninguno,ruta 40,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/46ancga0j4jamevvhv3svesihk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mpJIEUtdRFxY_wvcn356DTNn_UsC4T9tPIhhda8s_69pBecI4pdnHT_qPoE3_61-rI4ASg3yPCDjxNUEqkBwhqyTKWTy4sA8amhY1l6J0dyru8-0HVf2D1QPo6Szz6KA_DwZoW9V38HvpCS4G2rZgQd28A55zBFPXGjYCupLT0pu0_wbMnvm5d6IUOOxV2Gsxd?session=0&fife
209,-71.34775,-40.15721,6/4/2022,2022,caida de arbol o ramas,caida de rama,pudriccion,ninguno,centro,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/otvkodh3idu86ldju090bfq7so/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mYLGMeTt9maIx1v_GCh-7x20BDTig2t6rZp9NL_FCBRyepiffDv3wrWQJvXJTqGnC-ihP3w_s0nZjvfM-_BbhwBo6wE2QhEReSm723UHGrj_xOWPNIqpcjkQtLetKfWBiyqUOXJMeYqHFZyZPmUQlY2-HoKDaoZBsZG8_B41p9WNvuuN7U-m3ubvpafwslXTsc?session=0&fife
210,-71.2974,-40.1487,6/4/2022,2022,caida de arbol o ramas,caida de arbol,desconocidas,ninguno,Handel,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/vnaapiru4sjv4a78i6i2fb3als/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n3tehV-KIrJbgxSfXUC6KHQjnSF5CIQUTaHe1ytQy_QovScDHOMU7-GKueeyardbqUToZCsOkaeUePlUfW_Iane3xYUVbjODVkewSueCavLoPw7B1_bWGi81_CdtSIzyoZJbILWefpNIOdnEgdUKSW80tLtT4aG-mIBClB1R3_myk8R2tPaYvNC1WNQu9pSL8M?session=0&fife
211,-71.35669,-40.16577,27/04/2022,2022,eventos naturales,caida de roca,variables meteorologicas,materiales,ruta 40,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/stn387lvpuh5suuca91233p94g/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lVExwhqwp7lGMmZ5lJ0ofxoRh0Mb4mCD_8RkaiWm3onU6bmaeOwuGDGssB-O9Ga_On0SLMpshNR6iyZjrlGAiaDIkokLb5ywxWFGrILgchX-Q98QVVs3GWFabgHJpI4CEpAg08FWgVDD118oSF_SYFwV7mw1ZAXr9p5_h6FXrF45XbA2ESsyic7z_8EgEEmJw?session=0&fife
212,-71.31956,-40.12769,26/04/2022,2022,caida de arbol o ramas,caida de rama,desconocida,ninguni,alihuen,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/vic04h8dqq5lg0vdfk6ao78sn0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ncyRhbHhoITjKnozLKSqBwvmwzKb6DZZWyHyosUSkoUcYhZxwSGVBV3O_m1udP6jApp7ei0vZuYJ2une739ODhl91ww2zW0MAB84lv3GTTypkd1QnkuSS5bFu6veZQaMhK4ztuRfjSSN3bicm1LoD-aUhZVFMX1swevG07HO_WDz1kYMNUvT5_I1IqKtWRQzt1?session=0&fife
213,-71.28929,-40.13752,26/04/2022,2022,accidente vehicular,vehiculo caido canal,desconocidas,ninguno,ruta 40 vega san martin,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/51ad4umfum48h586ohm2o7jfms/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9l8ij0FzVep1uYgPnBdsrJU70Vv4GJRjFaD36lzt9h71ettWurkHZQG538v5MDOjHzGLxxISVs9EzM1Rvnwi-JkLXLwpO7U3HWd16uMnekwbYsEJBSURT3vZCgbMUmZj--KmVSRFxYMdKc-myxLis0b4e11WDvhjxc9ZkRJ0Zq9ywxAr6cndTlq-aW-Wu05YHg?session=0&fife
214,-71.13399,-40.08556,24/04/2022,2022,colision vehicular,choque frontal,desconocidas,materiales,ruta 40 cerca aeropuerto,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/bblh4e9316ojmu8ddaul33rdig/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lR7QjqmLiVQ1cWXxTYIE8N_IZbK1K8RVVFZTd-W_FPCw7ASw67Ede6bXTupJfqXHylVw2ZGwef-ZZbK94EygPVatmJDmBRY6G24OpAYXDFwww692Irlb_QIZrBEdoZoYSBbSto6K-RNLZQqSIbk11OPUJzkuPgygJtF57iICIP4PKYKE7crk9txOHrIrN3SQ8?session=0&fife
215,-71.35681,-40.16593,24/04/2022,2022,eventos naturales,caida de rocas,desconocidas,ninguno,ruta 40,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/s5vev1pltlt6cs25sl5k8lug7k/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nuicSuSMRxwCvcQeUmZpdZu3BM-wB7RMVj8Fj1w32IeNlT-oWaljQO0xwAUvAtLbvZJYRk2yEmAS5vX4wn2WaJkpcmFQc29FrfMTqKEytvca_zFatV7hVjdSCskr_ciWWEkThdUqciN4aHN6Cx7ocy-BcoaJc-Li2AsGZp3CoHcUvU1kN6C0uX0Fjv-rFWA7aa?session=0&fife
216,-71.31698,-40.15008,24/04/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,barrio arenal,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/2otboatt9dgnbo7o00p57ngot4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lY1T_1jQLQnvTq5dPFJDvnc1SVpUgjPQMBZmI5L56w1xEy-ZXglUlNnc66mKBOvM8lRI3Gd7V-lfxAtTvq8a-jjaY6t3caS9xQzp7sseO2FiSJh-HTyv9SOgmh069P-HzCx78VErQKYdV2CYcVEsWoAX-I8ZkUBABjVazQ07y0tJ1spkGkvskfWO_X3vFByQA?session=0&fife
217,-71.40175,-40.18406,24/04/2022,2022,caida de arbol o ramas,caida de rama,desconocidas,ninguno,camino quila quina,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/lguep5qdqe530mfd7k5glqmrfc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ku8ZaZgDJo_DWOboCT9LGLwMEAAC-_pT9U-otMpjl_bn-ZpVz8xkJFkVROtFTbBlh7Ar7uvNrINKKbqDpCPsK1OnHrByEnE5GA29Znrc3cnfK2ZhCDsXjea7eIZyx1g81WiTGdR0dZ9cSv56QIopnef9FHsTbTGMAaxj-X7EkmykR7LB4ZH53qDy2bQXcnRiGp?session=0&fife
218,-71.35397,-40.16283,23/04/2022,2022,caida de arbol o ramas,caida de arbol,desconocidas,ninguno,Rodhe1194,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/alj3oemg26rgmpio77j4fcila0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k_GkN4wtwaYSxhkXVejJbKgSuce0Wzoyxjz2xwjWgq7VO521ENAzRbFQur0fdJZqms60JVRPnNPT1GF7fkvmlCVTG1pLoWSfX2cSQ1koZpT3NjpQiV1Bwt6BAszjOLFO5-CTwABQEjYFbK4MxOXh_7OeSRCp5z8PKl8CCTZSZeIzxw88dZBCODteCDfw3KFq-_?session=0&fife
219,-71.3382,-40.15577,23/04/2022,2022,caida de arbol o ramas,caida de arbol,desconocidas,ninguno,felix amador,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hdgdkqtm76afcl2tukicksksug/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9msdQaquh53VL51Igv6ntX-OGwtHJTAGKsrlSxg4Ilfetb4g_GRwvCz30_dB3-BQh8mqy6QGgsNWjCSARyNzXkRd0DbW_6ScRf6oeS1bWnHGv9KHYdn-DovFrwOIHO0p1QXmaNn6IOaXB0CCuBNMOGmaKpSU28XRquKbASa08PLIn8JOpb0BNivlnPK_dS1VSA?session=0&fife
220,-71.34924,-40.16,22/07/2022,2022,caida de arbol o ramas,arbol mal intervenido,negligencia,ninguno,centro,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/an0kgn2qgs9vbpuptm87etjq58/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kUqxCkWLi7oxriki6vnYMlacqUAzg_DT9cDDPbi7ooNnXmVQWhor9-HvdR0wlWvwJhj7UqmakZkORYM2YLDWcvCvMA64vabo_IeMASr-fkUYcpFkrWJuXfFFlit1_PFBYM_8AiQwYPUJEKDK4R-pKijVZX4yTHRScxqKz3sAVBAucar6H3KtVBSIgHbKVihCw?session=0&fife
221,-71.34122,-40.15646,23/07/2022,2022,eventos naturales,desmoronamiento de suelo,lluvias intensas,materiales,barrio cantera,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/citdsj7bjsrmico83adajbstm8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mNU25hTryP7cpTSJY5dRijO3JIxI6s04QpV8wyrQ_v-fH-M61djEPFtH6nDZeYEZD-WB7M8nPgY506JIv4ie1ZgyTXkrBZ96RD6Q2wsJ29vDxHZOZzu8N1ANLI0R_fw2miVb2FhCzSEzbabNj7Fo-Qm1nFGYM1ANFFxmDcMdwXiir4WUC6Vwh2eOA1OVu74qw?session=0&fife
222,-71.35681,-40.16598,23/07/2022,2022,eventos naturales,caida de roca,desconocidas,materiales,ruta 40,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/9la8d05o0as3jv96biqlhdplgo/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kgv3bKP1S1BQVA1W7gtrqOeDAV1T1n0SWro1APm0O75O0fvSZrAYB5j9ZiwcDKAJM6sV523bZPkhTX4wWD2hNZZHHrufu4jA9E9c4C0uscZlOTIgdkWZDqu-R4DMQpuvYVTe9szihwJqa3ErtJQ5n4lFnq-rZWDPOg6TWwcKaCKGNcnLTt8gY5-cBAEI4XZ8A?session=0&fife
